title,Year,Month,viewCount,likeCount,commentCount,durationSecs
Davutoğlu'nun önerisine ne diyor? Dr. Ahat Andican yanıtladı,2023,Jan,1026.0,4.0,2.0,943.0
Cumhurbaşkanı Erdoğan'dan önemli açıklamalar!,2023,Jan,2912.0,18.0,10.0,2694.0
6'lı masanın yönetim önerisi ne?  Gürsel Erol yanıtladı,2023,Jan,1118.0,3.0,5.0,712.0
Seçim ne zaman yapılacak? | Özel Röportaj - 9 Ocak 2023,2023,Jan,502.0,4.0,2.0,3909.0
Cumhurbaşkanı Erdoğan konuşuyor...,2023,Jan,13762.0,93.0,31.0,2660.0
HDP için kapatma kararı verilir mi?  Mehmet Uçum yanıtladı,2023,Jan,1160.0,1.0,1.0,626.0
Cumhurbaşkanlığı Başdanışmanı Mehmet Uçum soruları yanıtlıyor...,2023,Jan,3700.0,27.0,4.0,3915.0
Başörtüsü için referandum yapılır mı? Mehmet Uçum yanıtladı,2023,Jan,305.0,1.0,1.0,500.0
Cumhurbaşkanı Erdoğan'ın adaylığında engel var mı? Mehmet Uçum yanıtladı,2023,Jan,1053.0,5.0,5.0,528.0
Seçim takvimi nasıl işleyecek?  Mehmet Uçum yanıtladı,2023,Jan,357.0,2.0,1.0,283.0
Seçim ne zaman yapılacak? Mehmet Uçum yanıtladı,2023,Jan,593.0,2.0,1.0,469.0
HDP'nin kararı seçim sonucunu nasıl etkiler?  Sevilay Yılman yanıtladı,2023,Jan,758.0,2.0,1.0,639.0
"HDP’nin aday kararına kim, ne dedi? | HT 360 - 9 Ocak 2023",2023,Jan,991.0,8.0,3.0,2498.0
Yunanistan’ın asıl hedefi ne? Çetiner Çetin yanıtladı,2023,Jan,1527.0,12.0,8.0,766.0
"Borsa, altın ve döviz ne olacak? Pf. Dr. Erhan Aslanoğlu ve Pf. Dr. İbrahim G. Yumuşak değerlendirdi",2023,Jan,978.0,5.0,1.0,1507.0
Kaçakçı çete siteye nasıl çöktü? Güray Tangüner açıkladı,2023,Jan,1235.0,40.0,13.0,397.0
EYT'liler ilk maaşı ne zaman alacak? Ahmet Kıvanç değerlendirdi,2023,Jan,88783.0,378.0,222.0,1009.0
Sabit fiyat uygulaması ne kadar sürer? | Para Gündem - 9 Ocak 2023,2023,Jan,562.0,1.0,3.0,6772.0
HDP kimi aday gösterecek? Dr. İsmail Uslu ve Hilmi Daşdemir değerlendirdi,2023,Jan,1471.0,6.0,2.0,1301.0
#CANLI - Cumhurbaşkanı Erdoğan Fırtına Obüsleri Teslim Töreni'nde konuşuyor,2023,Jan,3607.0,32.0,3.0,1246.0
"Çin, Kovid-19 salgını nedeniyle kapattığı sınırlarını 3 yıl sonra açtı! Zhao Beibei aktardı",2023,Jan,937.0,2.0,4.0,261.0
Hulusi Akar'dan Atina'ya 12 mil tepkisi!,2023,Jan,719.0,6.0,3.0,79.0
"Yağmur var mı, barajlar dolacak mı? Hüseyin Öztel açıkladı",2023,Jan,580.0,1.0,1.0,402.0
Zombi araçları fark etmek zor! 2. el araba alan ilk nereye bakmalı?,2023,Jan,953.0,15.0,4.0,138.0
Kayyuma devredilen binada şüpheli olaylar nasıl başladı? | Özel Haber,2023,Jan,1626.0,30.0,16.0,360.0
Mansur Yavaş aday olursa HDP ne yapar? | Açık ve Net,2023,Jan,3284.0,16.0,3.0,10484.0
"Atina'dan: ""Türkiye'nin F-16 almasını istiyoruz ama hemen değil"" yorumu... Taki Berberakis aktardı",2023,Jan,1486.0,5.0,4.0,283.0
"Altın niye yükseliyor, devam eder mi? Mehmet Ali Yıldırımtürk değerlendirdi",2023,Jan,14835.0,75.0,8.0,488.0
Tatil fiyatları bu yıl ne kadar olur? Sururi Çorabatır ve Yavuz Barlas değerlendirdi,2023,Jan,500.0,11.0,3.0,727.0
Orta gelirliye konut kampanyası fiyatlara nasıl yansıdı? Yavuz Barlas değerlendirdi,2023,Jan,1430.0,10.0,9.0,495.0
Yılın ilk kabinesi gündem ne olacak? Fevzi Çakır aktardı,2023,Jan,6238.0,42.0,26.0,771.0
Bakan Varank TOGG’un ön sipariş tarihini açıkladı!,2023,Jan,1218.0,5.0,2.0,100.0
Muayenehane hekimleri ne istiyor?,2023,Jan,220.0,2.0,2.0,138.0
#CANLI - Tarım ve Orman Bakanı Vahit Kirişci 2022 Yılı Değerlendirme Toplantısı'nda konuşuyor,2023,Jan,1149.0,1.0,0.0,312.0
Fenerbahçe-Galatasaray maçını Spor Yazarı Serdar Ali Çelikler değerlendirdi,2023,Jan,129841.0,1236.0,206.0,1312.0
Fransa'da emeklilik reformu ve enflasyon protesto edildi,2023,Jan,350.0,0.0,2.0,90.0
140 kilometrelik çelik çitin hazırlıklarına başlandı,2023,Jan,2279.0,9.0,12.0,90.0
Bu kez de Brezilya'da kongre basıldı!,2023,Jan,1559.0,13.0,2.0,342.0
EYT ne zaman meclise gelecek?,2023,Jan,10401.0,67.0,60.0,166.0
Açık ve Net'te muhalefetin adayı konuşuluyor...,2023,Jan,31362.0,92.0,22.0,10189.0
Seçimin 2. tura kalması hangi ittifaka yarar? Gürkan Zengin yanıtladı,2023,Jan,3833.0,23.0,13.0,513.0
Adaylık hesapları karıştı mı? Can Selçuki yanıtladı,2023,Jan,5744.0,22.0,5.0,317.0
Adaylık yarışı 2. tura kalır mı? Nasuhi Güngör yanıtladı,2023,Jan,2828.0,11.0,4.0,475.0
6 Lider eşit yetkiyle mi yönetecek? Nagehan Alçı yanıtladı,2023,Jan,1756.0,7.0,6.0,335.0
6'lı Masa'da aday için uzlaşı sağlandı mı?  Nasuhi Güngör yanıtladı,2023,Jan,1128.0,3.0,4.0,308.0
Akşener ve İmamoğlu birlikte hangi mesajı verdi? Nagehan Alçı yanıtladı,2023,Jan,2573.0,8.0,9.0,329.0
6'lı Masa'da uyumsuzluk var mı? Can Selçuki yanıtladı,2023,Jan,645.0,1.0,1.0,277.0
İmamoğlu'nun İYİ Parti Kongresi'nde konuşması olağan bir durum mu? Dr. Ali Haydar Fırat yanıtladı,2023,Jan,1379.0,7.0,8.0,345.0
Cumhurbaşkanı Erdoğan Antalyalı kadınlarla buluştu... Cumhurbaşkanı Erdoğan konuşuyor,2023,Jan,30016.0,371.0,48.0,3659.0
Saraçhane'den sonra ortaya çıkan tartışmalar bitti mi? Gürkan Zengin yanıtladı,2023,Jan,1337.0,5.0,3.0,397.0
Lider Türkiye “Gurbetçiler” konu başlığının tartışılacağı eleme gecesi heyecanıyla #YAYINDA,2023,Jan,1810.0,7.0,1.0,1761.0
Lider Türkiye “Gurbetçiler” konu başlığının tartışılacağı eleme gecesi heyecanıyla #YAYINDA,2023,Jan,2818.0,12.0,9.0,2823.0
Aboneliklerde yeni dönem başlıyor,2023,Jan,1367.0,7.0,6.0,132.0
Alman vatandaşlığı kolaylaşıyor,2023,Jan,3374.0,24.0,7.0,100.0
Geçmeyen öksürükte neler yapılmalı? Prof. Dr. Mehmet Ceyhan yanıtladı,2023,Jan,5422.0,42.0,3.0,775.0
Bir ülkenin hem bağımsız hem demokratik olmasının yolu nereden geçiyor? | Gerçek Fikri Ne?,2023,Jan,936.0,11.0,4.0,2872.0
2022 Koç Üniversitesi Rahmi M. Koç Bilim Madalyası’nın sahibi Prof. Dr. Bilge Yıldız Ne Yapsak'ta,2023,Jan,636.0,6.0,1.0,1810.0
Her gün 8 bardak su içmek gerekli mi? Diyetisyen Zümrüt Sapmaz Yiğit yanıtladı,2023,Jan,1675.0,9.0,1.0,510.0
#CANLI - Esenyurt proje tanıtımı... CHP Genel Başkanı Kılıçdaroğlu konuşuyor.,2023,Jan,2471.0,17.0,9.0,465.0
Konut kampanyasından kimler hangi şartlarla yararlanacak? Hakan Akdoğan yanıtladı,2023,Jan,6153.0,36.0,21.0,668.0
HDP’nin aday kararına kim ne dedi? Nagehan Alçı yanıtladı,2023,Jan,6538.0,29.0,15.0,1864.0
"#CANLI - ""ÜniAK Fest"" programı... Cumhurbaşkanı Erdoğan konuşuyor",2023,Jan,2107.0,24.0,7.0,1578.0
#CANLI - İYİ Parti İstanbul İl Kongresi... İYİ Parti Genel Başkanı Meral Akşener konuşuyor.,2023,Jan,6793.0,65.0,16.0,1842.0
Çanakkale Zaferi nasıl kazanıldı? | Airport - 8 Ocak 2023,2023,Jan,896.0,2.0,1.0,2238.0
Bir Dünya Lezzet Köln'de | 8 Ocak 2023,2023,Jan,1230.0,23.0,6.0,1674.0
"Adaylık hesapları karıştı mı, denklemler bozuldu mu? | Olaylar ve Görüşler - 7 Ocak 2023",2023,Jan,3517.0,25.0,16.0,10320.0
Prof. Dr. İlber Ortaylı Lozan Antlaşması'nı anlattı,2023,Jan,143608.0,1683.0,409.0,2886.0
Lozan Konferansı’nda neler yaşandı? Prof. Dr. İlber Ortaylı yanıtladı,2023,Jan,4285.0,45.0,16.0,975.0
"Lozan’da gizli maddeler var mı, yok mu? Prof. Dr. İlber Ortaylı yanıtladı",2023,Jan,3325.0,39.0,8.0,488.0
“Gizli madde” efsanesi nasıl çıktı? Prof. Dr. İlber Ortaylı yanıtladı,2023,Jan,10698.0,105.0,36.0,1416.0
Yunanistan'ın Girit planı ne? Eray Güçlüer yanıtladı,2023,Jan,3226.0,41.0,9.0,488.0
Olası saldırılardan gemi nasıl korunuyor? Eray Güçlüer değerlendirdi,2023,Jan,47843.0,685.0,153.0,1016.0
Geminin ne özellikleri var? Envantere ne zaman girecek? Eray Güçlüer yanıtladı,2023,Jan,19622.0,174.0,34.0,685.0
Musk’ın Twitter’ında neler oluyor? Oray Eğin detayları aktardı.,2023,Jan,483.0,2.0,1.0,763.0
Olaylar ve Görüşler'de 6'lı Masa'nın adayı konuşuluyor...,2023,Jan,31706.0,151.0,43.0,10128.0
Siyasette neden “rejim değişikliği” tartışması başladı? Prof. Dr. Ersan Şen yanıtladı,2023,Jan,19572.0,193.0,106.0,1183.0
Altılı Masa’nın yönetim önerisi ne? Saadet Partisi Genel Başkan Yardımcısı Av. Bülent Kaya yanıtladı,2023,Jan,1596.0,8.0,2.0,936.0
Parlamenter Sistem'e geçiş mümkün mü? Prof. Dr. Selami Kuran değerlendirdi,2023,Jan,1274.0,4.0,10.0,1389.0
Ali Babacan neden “türklük” çıkışı yaptı? DEVA Partisi Sözcüsü Avukat İdris Şahin yanıtladı,2023,Jan,9203.0,46.0,72.0,1147.0
Kılıçdaroğlu 3 lideri ikna etti mi? Ceza Hukukçusu Prof. Dr. Ersan Şen yanıtladı,2023,Jan,157408.0,1115.0,504.0,1144.0
HDP kendi adayını çıkarırsa ne olur? Gazeteci Faruk Aksoy yanıtladı,2023,Jan,4826.0,18.0,14.0,1015.0
Adaylık hesapları karıştı mı? Av. Bülent Kaya değerlendirdi,2023,Jan,2006.0,3.0,4.0,481.0
"Yarışma programı Lider Türkiye'de ""Sığınmacılar"" konusu tartışılıyor...",2023,Jan,4530.0,29.0,9.0,4091.0
"Yarışma programı Lider Türkiye'de ""Sığınmacılar"" konusu tartışılıyor...",2023,Jan,3954.0,11.0,3.0,2965.0
Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez soruları yanıtlıyor...,2023,Jan,2774.0,20.0,1.0,2925.0
Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez soruları yanıtlıyor...,2023,Jan,2165.0,17.0,9.0,1871.0
Cumhurbaşkanı Erdoğan konuşuyor...,2023,Jan,1608.0,11.0,5.0,851.0
Son Dakika... Sarıkamış'ta otelin tavanı çöktü,2023,Jan,8428.0,17.0,8.0,257.0
Kars'ta Sarıkamış şehitleri anısına meşaleli yürüyüş yapıldı,2023,Jan,1180.0,12.0,2.0,294.0
Sevda Mecburi İstikamet filminin ekibi Ne Yapsak’ta,2023,Jan,871.0,12.0,1.0,1849.0
Cilt yaşlanması ne zaman başlar? | Şimdi Sağlık - 7 Ocak 2023,2023,Jan,755.0,10.0,0.0,1088.0
Cumhurbaşkanı Erdoğan konuşuyor...,2023,Jan,1556.0,16.0,2.0,861.0
Seçim ne zaman yapılacak? Metehan Demir değerlendirdi,2023,Jan,1581.0,3.0,4.0,973.0
Akdeniz diyeti sağlığı nasıl etkiler? İç Hastalıkları Uzmanı Dr. Ayça Kaya yanıtladı,2023,Jan,511.0,6.0,1.0,519.0
6'lı Masa aday görüşmelerine mi başlıyor? | Olaylar ve Görüşler - 6 Ocak 2023,2023,Jan,1874.0,6.0,6.0,9088.0
EYT’de süreç nasıl işleyecek? Sosyal Güvenlik Uzmanı Özgür Erdursun yanıtladı,2023,Jan,118400.0,767.0,254.0,913.0
#CANLI - Antalya'da Toplu Açılış Töreni... Cumhurbaşkanı Erdoğan konuşuyor.,2023,Jan,12632.0,135.0,59.0,2394.0
Orta gelirliye konut projesinde detaylar neler?,2023,Jan,3429.0,21.0,9.0,454.0
Ege neden sallanıyor?,2023,Jan,6083.0,43.0,2.0,550.0
Konut kampanyasında ödeme planı nasıl olacak? Ulvi Özcan değerlendirdi,2023,Jan,13294.0,44.0,21.0,912.0
Konut kampanyasında ne kadar peşinat verilecek? Ulvi Özcan değerlendirdi,2023,Jan,5795.0,46.0,14.0,901.0
Suriye'de güvenli bölge oluşturulabilir mi? Dr. Naim Babüroğlu değerlendirdi,2023,Jan,1071.0,24.0,6.0,780.0
Ankara - Şam hattında neler yaşanıyor? Dr. Naim Babüroğlu değerlendirdi,2023,Jan,503.0,8.0,2.0,882.0
Erdoğan - Esad görüşmesi ne zaman? Dr. Naim Babüroğlu değerlendirdi,2023,Jan,1617.0,23.0,3.0,512.0
Oyuncu Reha Özcan Doğal Olarak'ın konuğu oldu | Doğal Olarak - 7 Ocak 2023,2023,Jan,1204.0,22.0,1.0,1548.0
"ABD, Şam ile yakınlaşma istemiyor mu? Ali Çınar değerlendirdi",2023,Jan,1432.0,9.0,1.0,475.0
ABD Temsilciler Meclisi Başkanı seçildi... Ali Çınar aktardı,2023,Jan,1616.0,10.0,2.0,415.0
"ABD başkanı Biden, kongre baskını için Trump'ı suçladı... Ali Çınar Aktardı",2023,Jan,270.0,2.0,1.0,249.0
"TPF'den ""Zam yok"" açıklaması...",2023,Jan,1442.0,25.0,6.0,103.0
Karadeniz'de bulunan doğalgaz ne zaman evlere gelecek? | Özel Röportaj,2023,Jan,11452.0,214.0,59.0,6441.0
"#CANLI - #OlaylarveGörüşler'de Serap Belet ve Kürşad Oğuz soruyor, konukları yanıtlıyor",2023,Jan,14273.0,43.0,10.0,9018.0
6 lider eşit yetkiyle nasıl yönetecek? Dr. Rezan Epözdemir değerlendirdi,2023,Jan,4844.0,16.0,5.0,723.0
6'lı Masanın yeni yaklaşımı Türkiye'yi daha yönetilebilir kılacak mı? Cem Küçük değerlendirdi,2023,Jan,7338.0,23.0,23.0,1058.0
6'lı Masada bakanlık ve milletvekili anlaşması yapıldı mı? Dr. Ali Haydar Fırat değerlendirdi,2023,Jan,948.0,2.0,4.0,684.0
6 lider eşit yetkiyle mi yönetecek? Prof. Dr. Mustafa Ilıcalı değerlendirdi,2023,Jan,637.0,3.0,8.0,802.0
6 lider birlikte mi yönetecek? Şükrü Küçükşahin değerlendirdi,2023,Jan,793.0,2.0,1.0,882.0
Kemal Kılıçdaroğlu kazanacak aday mı? Dr. Rezan Epözdemir değerlendirdi,2023,Jan,4324.0,11.0,11.0,532.0
6'lı Masa toplantısında aday netleşti mi? Cem Küçük değerlendirdi,2023,Jan,3117.0,9.0,8.0,377.0
6'lı Masa aday görüşmelerine mi başlıyor? Dr. Ali Haydar Fırat değerlendirdi,2023,Jan,1553.0,11.0,6.0,345.0
Türkiye'de hangi elementler çıkıyor? Bakan fatih Dönmez açıkladı,2023,Jan,1212.0,21.0,3.0,674.0
Depolarda ne kadar doğalgaz var? Bakan Fatih Dönmez açıkladı,2023,Jan,640.0,9.0,3.0,484.0
Doğu Akdeniz'de gaz arayışı ne durumda? Bakan Fatih Dönmez açıkladı,2023,Jan,1252.0,20.0,3.0,351.0
İstanbul'daki doğalgaz indirimini kim yaptı? Bakan Fatih Dönmez yanıtladı,2023,Jan,1734.0,16.0,11.0,599.0
Türkiyede ne kadar petrol bulundu? Bakan Fatih Dönmez açıkladı,2023,Jan,2054.0,18.0,6.0,248.0
Türkiye doğalgaz üssü olabilecek mi? Bakan Fatih Dönmez değerlendirdi,2023,Jan,1115.0,8.0,3.0,623.0
#CANLI - Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez Habertürk TV'de,2023,Jan,8390.0,66.0,12.0,3455.0
Karadeniz gazının ilk görüntüsü Habertürk TV ekranlarında...,2023,Jan,846.0,7.0,7.0,128.0
Yerli Doğalgaz nasıl çıkarılıyor? Bakan Fatih Dönmez açıkladı,2023,Jan,1253.0,9.0,6.0,388.0
Doğalgaz faturaları düşecek mi? Bakan Fatih Dönmez açıkladı,2023,Jan,945.0,7.0,4.0,568.0
Muhalefet doğalgaz çıkarılmasına neden inanmıyor? Bakan Fatih Dönmez değerlendirdi,2023,Jan,1711.0,18.0,12.0,516.0
Projedeki yabancı işçilere yapılan baskılar neler? Bakan Fatih Dönmez açıkladı,2023,Jan,570.0,5.0,2.0,179.0
#CANLI - Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez Habertürk TV'de,2023,Jan,5300.0,34.0,9.0,2862.0
Karadeniz'den doğalgaz nasıl çıkarılıyor? Bakan Fatih Dönmez ve Melih Han Bilgin açıkladı,2023,Jan,904.0,10.0,8.0,504.0
Filyos Doğalgaz İşleme Tesisinde son durum ne? Bakan Fatih Dönmez açıkladı.,2023,Jan,8676.0,72.0,15.0,746.0
Filyos'ta doğalgaz nasıl çıkarılıyor?,2023,Jan,2705.0,53.0,6.0,56.0
Komadan çıktı maçın sonucunu sordu #shorts,2023,Jan,2613.0,38.0,1.0,60.0
Twitter'daki 200 milyon kullanıcının e-posta adresleri nasıl çalındı? Oray Eğin açıkladı,2023,Jan,1011.0,8.0,1.0,324.0
Kış ne zaman gelecek? Hüseyin Öztel açıkladı,2023,Jan,1823.0,16.0,4.0,400.0
Konuttaki %25 zam sınırı iş yerleri içinde geçerli olacak mı? Bendevi Palandöken değerlendirdi,2023,Jan,1183.0,8.0,10.0,298.0
30 Ocak’ta aday ismi açıklanır mı? | HT 360 - 6 Ocak 2023,2023,Jan,1530.0,9.0,3.0,2599.0
Temsilciler Meclisi 11 oturumda başkan seçemedi!,2023,Jan,485.0,5.0,1.0,356.0
Dünyanın ilk bal arısı aşısı,2023,Jan,740.0,6.0,1.0,86.0
Borsada harekat neden arttı? Prof. Dr. Oral Erdoğan ve Dr. Şeref Oğuz yanıtladı,2023,Jan,3175.0,25.0,2.0,1919.0
Milyonlarca Twitter kullanıcısının verileri internete sızdırıldı,2023,Jan,317.0,2.0,2.0,91.0
Cumhurbaşkanı Erdoğan: “Kişi başına 250 bin liraya kadar verilecek”,2023,Jan,1228.0,8.0,8.0,1163.0
#CANLI - Tarım Ekosistemi Buluşması... Cumhurbaşkanı Erdoğan Haliç Kongre Merkezi'nde konuşuyor,2023,Jan,1487.0,7.0,0.0,1109.0
AYM'den FETÖ yargılamaları için kritik karar... Prof. Dr. Ersan Şen değerlendirdi,2023,Jan,64828.0,429.0,230.0,625.0
"6'lı Masa ""Ortak Aday"" konusunda mutabık kalacak mı? | HT 360 Gece - 5 Ocak 2023",2023,Jan,546.0,4.0,1.0,9689.0
Konutta kredi süreci nasıl olacak? Ufuk Tetik değerlendirdi,2023,Jan,4775.0,27.0,9.0,727.0
30 Ocak'ta aday ismi de açıklanır mı? Doç. Dr. Gülay Yedekçi ve Faruk Aksoy değerlendirdi,2023,Jan,492.0,1.0,3.0,1912.0
Enflasyon 2023 sonunda ne olur? | Para Gündem - 6 Ocak 2023,2023,Jan,1855.0,14.0,6.0,6780.0
Atina’dan Ege Denizi’nde taciz!,2023,Jan,1064.0,13.0,3.0,1385.0
#CANLI - Yeni Cami'de restorasyon tamamlandı. Cumhurbaşkanı Erdoğan caminin açılışında konuşuyor.,2023,Jan,1971.0,13.0,7.0,202.0
#CANLI - Manavgat'ta TOKİ Konut Projesi... Çevre Bakanı Kurum konuşuyor,2023,Jan,1140.0,5.0,0.0,312.0
Fatih Altaylı İle Bire Bir   Aydan Şener & Tuna Kiremitçi & Renan Bilek & Göksu Üçtaş Şanlı,2023,Jan,5202.0,35.0,3.0,6440.0
2023 Kıdem tazminatı tavanı ne kadar? Ahmet Kıvanç değerlendirdi,2023,Jan,25733.0,120.0,14.0,513.0
Kira artış oranı iş yerlerine nasıl yansıdı?,2023,Jan,582.0,1.0,2.0,141.0
#CANLI - Terörle mücadele operasyonları... Milli Savunma Bakanı Akar Tokat'ta konuşuyor.,2023,Jan,1710.0,11.0,0.0,1309.0
Telefonlara 12 ay taksit geldi mi?,2023,Jan,1431.0,7.0,4.0,105.0
KKM ne kadar devam edecek? Yavuz Barlas değerlendirdi,2023,Jan,1638.0,3.0,1.0,261.0
Fiyatlar geri gelir mi? Doç. Dr. Atılım Murat değerlendirdi,2023,Jan,351.0,2.0,2.0,110.0
Borsada düşüş devam edecek mi? Rahim Ak değerlendirdi,2023,Jan,1862.0,14.0,6.0,533.0
Ortak isim ne zaman açıklanır? I Nedir Ne Değildir - 5 Ocak 2023,2023,Jan,2095.0,11.0,2.0,6151.0
Seçime ortak liste ile mi girilecek? Fevzi Çakır aktardı,2023,Jan,567.0,3.0,1.0,1307.0
Bu hafta sonu hava nasıl olacak? Hüseyin Öztel aktardı,2023,Jan,2921.0,22.0,7.0,298.0
Enflasyon 2023 sonunda ne olur? Atılım Murat değerlendirdi,2023,Jan,276.0,3.0,1.0,349.0
"Borsa yüzde 7,37 düştü! Yavuz Barlas değerlendirdi",2023,Jan,662.0,1.0,0.0,353.0
Sivasspor - Galatasaray maçının VAR kayıtları açıklandı,2023,Jan,7240.0,75.0,49.0,836.0
ABD'de yeni bir Kovid-19 varyantı tespit edildi!,2023,Jan,1743.0,17.0,4.0,111.0
3600 ek gösterge nasıl yansıyacak?,2023,Jan,15059.0,49.0,21.0,118.0
"ABD: ""Türkiye'nin Rusya-Ukrayna savaşını sona erdirme çabalarını takdir ediyoruz""",2023,Jan,465.0,3.0,1.0,52.0
6'lı Masa'dan yazılı açıklama yapıldı!,2023,Jan,1108.0,4.0,1.0,205.0
Manisa'da kuyuya düşen baba ve oğlundan acı haber saatler sonra geldi...,2023,Jan,6588.0,19.0,31.0,200.0
EYT'den kim memnun kim şikayetçi? Doç. Dr. Turgay Yerlikaya Değerlendirdi,2023,Jan,3495.0,16.0,48.0,766.0
Sandık için en belirleyici etken ne? Seren Selvin Yılmaz değerlendirdi,2023,Jan,612.0,2.0,3.0,535.0
Toplumlar gitgide karamsar mı oldu? Prof. Dr. Mazhar Bağlı değerlendirdi,2023,Jan,486.0,1.0,4.0,896.0
Ekonominin içinde olduğu durum sandığı nasıl etkileyecek? Dr. Gülfem Saydan Sanver değerlendirdi.,2023,Jan,1100.0,4.0,4.0,490.0
"#HT360Gece'de Afşin Yurdakul soruyor, konukları #CANLI yayında yanıtlıyor",2023,Jan,15244.0,29.0,5.0,9013.0
Enflasyon dünyadaki herkesi endişelendiriyor mu? Sidar Gedik değerlendirdi,2023,Jan,454.0,1.0,2.0,724.0
Dünya 2023'ten ne bekliyor? Sidar Gedik değerlendirdi,2023,Jan,454.0,1.0,1.0,567.0
"6'lı Masa ""Ortak Aday"" konusunda mutabık kalacak mı? Doç. Dr. Turgay Yerlikaya değerlendirdi",2023,Jan,270.0,1.0,1.0,429.0
"6'lı Masanın ""Ortak Liste"" vurgusunun anlamı ne? Dr. Gülfem Saydan Sanver değerlendirdi",2023,Jan,1692.0,5.0,4.0,335.0
6'lı Masa arasındaki koordinasyon ne durumda? Seren Selvin Yılmaz değerlendirdi,2023,Jan,892.0,4.0,5.0,561.0
6'lı Masa toplantısında merak edilenler ne? Prof. Dr. Mazhar Bağlı değerlendirdi,2023,Jan,828.0,3.0,5.0,348.0
"#HT360Gece'de Afşin Yurdakul soruyor, konukları #CANLI yayında yanıtlıyor",2023,Jan,7624.0,22.0,2.0,2067.0
6'lı Masanın 9 saat süren toplantısı bitti!,2023,Jan,2115.0,8.0,8.0,482.0
HDP'nin kapatılma süreci seçim takvimine yetişecek mi? Nasuhi Güngör Değerlendirdi,2023,Jan,2888.0,7.0,4.0,630.0
Başörtüsü için referanduma gidilecek mi? Doç. Dr. Gülay Yedekçi değerlendirdi,2023,Jan,636.0,1.0,1.0,465.0
"#NedirNeDeğildir'de Mehmet Akif Ersoy soruyor, konukları yanıtlıyor",2023,Jan,17841.0,62.0,5.0,3996.0
Altılı Masa nasıl bir seçim birliği yapıyor? Mehmet Acet değerlendirdi,2023,Jan,942.0,3.0,5.0,807.0
"#NedirNeDeğildir'de Mehmet Akif Ersoy soruyor, konukları yanıtlıyor",2023,Jan,2059.0,3.0,2.0,108.0
6'lı Masa farklı görüşlere rağmen nasıl birlikte durabiliyor? Deniz Zeyrek değerlendirdi,2023,Jan,4286.0,18.0,17.0,818.0
Seçim tarihi için hangi tarihler öne çıkıyor? Nasuhi Güngör değerlendirdi,2023,Jan,3594.0,7.0,7.0,830.0
Seçim sandığı hangi tarihte kurulacak? Doç. Dr. Gülay Yedekçi değerlendirdi,2023,Jan,784.0,5.0,2.0,626.0
Seçim tarihi neden öne alınıyor? Mehmet Acet değerlendirdi,2023,Jan,1022.0,3.0,3.0,849.0
Seçim tarihi ne zaman? Deniz Zeyrek değerlendirdi,2023,Jan,2842.0,10.0,5.0,435.0
"#NedirNeDeğildir'de Mehmet Akif Ersoy soruyor, konukları yanıtlıyor",2023,Jan,6291.0,14.0,1.0,1897.0
"""Yeni Evim""de kim ne kadar ödeyecek? Doç. Dr. Murat Turgut değerlendirdi",2023,Jan,6892.0,38.0,24.0,657.0
Erdoğan ve Esad ne zaman görüşecek? Prof.Dr. Hüseyin Bağcı değerlendirdi,2023,Jan,3871.0,31.0,9.0,734.0
AYM'den HDP'nin hesabına bloke kararı! Prof. Dr. Ersan Şen değerlendirdi,2023,Jan,3121.0,13.0,13.0,545.0
2023 Seçimleri hangi tarihte yapılacak? Dr. Ali Haydar Fırat ve Hasan Öztürk değerlendirdi,2023,Jan,859.0,8.0,3.0,2015.0
ABD Temsilciler Meclisi’nde kaos: Cumhuriyetçiler başkanı seçemedi! Ali Çınar aktardı,2023,Jan,616.0,2.0,1.0,230.0
İstanbul'un trafiğine çözüm hayal mi? | Dosya Haber,2023,Jan,845.0,5.0,9.0,326.0
Yapılan ücret zamları seçim sandığını nasıl etkiler? | Habertürk Gündem - 4 Ocak 2023,2023,Jan,3357.0,16.0,10.0,17253.0
Ek gösterge artışı emekli maaşına nasıl yansıyacak? Ahmet Kıvanç değerlendirdi,2023,Jan,115462.0,386.0,121.0,888.0
İstanbul'da kuraklık riski var mı? Bülent Solmaz değerlendirdi,2023,Jan,2142.0,18.0,5.0,515.0
Cumhurbaşkanı Erdoğan'dan erken seçim açıklaması!,2023,Jan,4325.0,31.0,72.0,2597.0
Esad görüşmesi olacak mı? Çetiner Çetin değerlendirdi,2023,Jan,914.0,7.0,2.0,363.0
"Alım gücü nasıl arttırılacak, ücretler yeterli mi? | Para Gündem - 5 Ocak 2023",2023,Jan,982.0,9.0,5.0,6768.0
CANLI - Cumhurbaşkanı Erdoğan konuşma yapıyor,2023,Jan,5283.0,24.0,9.0,1145.0
Market indirimi genele yayılır mı? Prof. Dr. İbrahim Güran Yumuşak ve Dr. Şeref Oğuz yanıtladı,2023,Jan,712.0,2.0,1.0,936.0
CANLI - Cumhurbaşkanı Erdoğan konuşma yapıyor,2023,Jan,8879.0,80.0,41.0,759.0
Anayasa Mahkemesi'nden HDP kararı!,2023,Jan,885.0,2.0,4.0,225.0
